"","team","season","avg_to_epa","tot_to_epa","fum_lost_rate","ints","fumbles","sacks","tos","sacks_pct","avg_to_forced_epa","tot_to_forced_epa","fum_lost_rate_forced","ints_forced","fumbles_forced","sacks_forced","tos_forced","sacks_forced_pct","net_tos","net_to_epa_tot","net_to_epa_avg"
"505","CHI",2019,-2.3389619903355,-142.676681410466,1,12,6,43,61,0.704918032786885,-2.535457088772,-124.237397349828,0.583333333333333,10,12,27,49,0.551020408163265,12,-18.4392840606377,-0.167629855096706
"506","CIN",2021,-2.45745040013249,-233.457788012586,0.5,16,10,69,95,0.726315789473684,-2.58666678053537,-214.693342784436,0.5625,21,16,46,83,0.55421686746988,12,-18.7644452281507,-0.105418231618824
"507","CHI",2020,-2.68074300009709,-155.483094005631,0.5,16,10,32,58,0.551724137931034,-2.48297421249099,-136.563581687004,0.5,10,14,31,55,0.563636363636364,3,-18.9195123186268,-0.167429312554219
"508","DEN",2019,-2.45415047313278,-134.978276022303,0.416666666666667,10,12,33,55,0.6,-2.07163586237306,-116.011608292891,0.555555555555556,10,9,38,56,0.678571428571429,-1,-18.9666677294119,-0.170870880445152
"509","WAS",2021,-2.33473314635647,-163.431320244953,0.5,15,18,37,70,0.528571428571429,-2.62444754983722,-144.344615241047,0.888888888888889,11,9,35,55,0.636363636363636,15,-19.0867050039056,-0.152693640031245
"510","NO",2016,-2.92155132953382,-148.999117806225,0.615384615384615,15,13,23,51,0.450980392156863,-2.75670992193987,-129.565366331174,0.909090909090909,9,11,27,47,0.574468085106383,4,-19.4337514750511,-0.198303586480113
"511","NE",2008,-2.16537976944557,-134.253545705625,0.8,11,10,41,62,0.661290322580645,-2.34288173035376,-114.801204787334,0.583333333333333,14,12,23,49,0.469387755102041,13,-19.4523409182908,-0.175246314579196
"512","CIN",2003,-2.39426900201266,-134.079064112709,0.416666666666667,15,12,29,56,0.517857142857143,-2.08370497470882,-114.603773608985,0.6,14,15,26,55,0.472727272727273,1,-19.4752905037237,-0.175453067601114
"513","ATL",2013,-2.18461238658618,-150.738254674446,0.727272727272727,17,11,41,69,0.594202898550725,-2.62463790673318,-131.231895336659,0.692307692307692,10,13,27,50,0.54,19,-19.5063593377876,-0.163918986031828
"514","TEN",2023,-1.7186854434149,-134.057464586362,0.3,11,10,57,78,0.730769230769231,-2.11604079908931,-114.266203150823,0.545454545454545,6,11,37,54,0.685185185185185,24,-19.7912614355391,-0.149933798754084
"515","DAL",2017,-2.91776720498048,-140.052825839063,0.857142857142857,13,7,28,48,0.583333333333333,-2.22498936233245,-120.149425565952,0.538461538461538,10,13,31,54,0.574074074074074,-6,-19.9034002731107,-0.195131375226576
"516","NYJ",2020,-2.55016035753526,-153.009621452116,0.714285714285714,14,7,39,60,0.65,-2.51057969356489,-133.060723758939,0.529411764705882,10,17,26,53,0.490566037735849,7,-19.9488976931765,-0.17653891763873
"517","HOU",2019,-2.02678265866034,-174.303308644789,0.5,14,14,58,86,0.674418604651163,-2.96600966492076,-154.232502575879,0.625,12,16,24,52,0.461538461538462,34,-20.0708060689102,-0.145440623687755
"518","MIN",2014,-2.12700002125188,-155.271001551388,0.125,18,8,47,73,0.643835616438356,-2.25065703436538,-135.039422061923,0.625,13,8,39,60,0.65,13,-20.2315794894648,-0.152117139018532
"519","TEN",2018,-2.19321770177016,-142.559150615061,0.333333333333333,12,12,42,65,0.646153846153846,-2.26501469848434,-122.310793718155,0.5,11,10,33,54,0.611111111111111,11,-20.2483568969061,-0.170154259637867
"520","NO",2004,-2.43686983314659,-155.959669321382,0.4,16,15,34,64,0.53125,-2.15307197501998,-135.643534426259,0.739130434782609,13,23,27,63,0.428571428571429,1,-20.3161348951227,-0.159969566103328
"521","NYG",2002,-2.4309909773506,-136.135494731634,0.647058823529412,15,17,24,56,0.428571428571429,-2.13232947928945,-115.14579188163,0.538461538461538,12,13,29,54,0.537037037037037,2,-20.9897028500034,-0.190815480454576
"522","CAR",2011,-2.44321873128538,-144.149905145838,0.6,17,10,32,59,0.542372881355932,-2.4145448755154,-123.141788651286,0.6,14,10,27,51,0.529411764705882,8,-21.0081164945521,-0.190982877223201
"523","HOU",2006,-2.60563200462188,-164.154816291179,0.529411764705882,13,17,33,63,0.523809523809524,-2.79386252800651,-142.486988928332,0.846153846153846,11,13,27,51,0.529411764705882,12,-21.6678273628463,-0.190068661077599
"524","PIT",2009,-2.36243193788561,-172.45753146565,0.615384615384615,14,13,46,73,0.63013698630137,-2.39317481579114,-150.770013394842,0.714285714285714,12,14,37,63,0.587301587301587,10,-21.687518070808,-0.159467044638294
"525","CLE",2021,-2.40313526757255,-165.816333462506,0.666666666666667,14,12,43,69,0.623188405797101,-2.40177018253602,-144.106210952161,0.5,13,10,37,60,0.616666666666667,9,-21.7101225103449,-0.168295523336007
"526","JAX",2008,-2.0770957898353,-135.011226339295,0.470588235294118,13,17,36,65,0.553846153846154,-2.46213629756011,-113.258269687765,0.428571428571429,13,7,26,46,0.565217391304348,19,-21.7529566515295,-0.195972582446212
"527","KC",2001,-1.73065030103831,-115.953570169567,0.4,24,10,34,67,0.507462686567164,-2.03301927503788,-93.5188866517423,0.583333333333333,12,12,22,46,0.478260869565217,21,-22.4346835178243,-0.198537022281631
"528","NYJ",2018,-2.54479184461767,-165.411469900148,0.8,19,10,36,65,0.553846153846154,-2.46245507677227,-142.822394452792,0.461538461538462,13,13,33,58,0.568965517241379,7,-22.5890754473568,-0.18365101989721
"529","NO",2008,-3.28335536044585,-131.334214417834,0.7,18,10,12,40,0.3,-2.31297476401881,-108.709813908884,0.5,15,8,24,47,0.51063829787234,-7,-22.6244005089499,-0.260050580562642
"530","CIN",2001,-2.41915480458633,-157.245062298112,0.470588235294118,26,17,22,65,0.338461538461538,-2.0670648208251,-134.359213353632,0.615384615384615,13,13,39,65,0.6,0,-22.88584894448,-0.176044991880615
"531","SEA",2003,-2.21854709526866,-157.516843764075,0.615384615384615,17,13,41,71,0.577464788732394,-2.12750855336773,-134.033038862167,0.833333333333333,16,12,36,63,0.571428571428571,8,-23.4838049019081,-0.175252275387374
"532","GB",2004,-2.94943072260066,-147.471536130033,0.466666666666667,23,15,12,50,0.24,-2.16491867914286,-123.400364711143,0.5,8,10,39,57,0.684210526315789,-7,-24.07117141889,-0.224964218868131
"533","ATL",2014,-2.87350585438063,-160.916327845315,0.6,15,15,27,56,0.482142857142857,-2.97463235142253,-136.833088165437,0.7,16,10,20,46,0.434782608695652,10,-24.0832396798788,-0.236110192939989
"534","DET",2018,-2.47735948551741,-141.209490674492,0.666666666666667,12,9,37,57,0.649122807017544,-2.09028732398727,-117.056090143287,0.444444444444444,7,9,40,56,0.714285714285714,1,-24.1534005312054,-0.2137469073558
"535","DEN",2007,-2.48178832799929,-146.425511351958,0.5,15,18,27,59,0.457627118644068,-2.14220337055165,-122.105592121444,0.666666666666667,14,18,25,57,0.43859649122807,2,-24.319919230514,-0.209654476125121
"536","DEN",2003,-2.42844817088318,-133.564649398575,0.1875,20,16,20,55,0.363636363636364,-1.8813350526512,-109.11743305377,0.444444444444444,9,18,31,58,0.53448275862069,-3,-24.4472163448053,-0.216347047299162
"537","ARI",2010,-2.52854207953435,-197.226282203679,0.5,19,20,39,78,0.5,-2.97548057957115,-172.577873615127,0.615384615384615,17,13,30,58,0.517241379310345,20,-24.6484085885525,-0.181238298445239
"538","ARI",2019,-2.15808674503082,-142.433725172034,1,12,4,50,66,0.757575757575758,-2.22107089229778,-117.716757291782,0.421052631578947,7,19,27,53,0.509433962264151,13,-24.7169678802515,-0.207705612439088
"539","ATL",2022,-2.35448498457405,-124.787704182425,0.8,9,10,34,53,0.641509433962264,-2.55257543066714,-99.5504417960183,0.875,10,8,21,39,0.538461538461538,14,-25.2372623864063,-0.27431806941746
"540","TB",2014,-2.29484955188971,-183.587964151177,0.555555555555556,20,18,43,80,0.5375,-2.63578931819699,-158.147359091819,0.642857142857143,14,14,32,60,0.533333333333333,20,-25.4406050593576,-0.18171860756684
"541","MIN",2006,-2.77710057227604,-199.951241203875,0.473684210526316,20,19,33,72,0.458333333333333,-3.007947267698,-174.460941526484,0.692307692307692,21,13,24,58,0.413793103448276,14,-25.490299677391,-0.196079228287623
"542","SEA",2016,-2.20735574674465,-156.72225801887,0.307692307692308,14,13,44,71,0.619718309859155,-1.98206851321718,-130.816521872334,0.4,11,15,40,66,0.606060606060606,5,-25.9057361465363,-0.189092964573258
"543","TEN",2004,-2.16167914577703,-164.287615079054,0.454545454545455,19,22,35,76,0.460526315789474,-2.71021642810243,-138.221037833224,0.7,17,10,24,51,0.470588235294118,25,-26.0665772458306,-0.205248639730949
"544","WAS",2007,-2.98772558967052,-170.30035861122,0.739130434782609,13,23,21,57,0.368421052631579,-2.44441665569755,-144.220582686155,0.529411764705882,16,17,26,59,0.440677966101695,-2,-26.0797759250644,-0.224825654526417
"545","CIN",2014,-2.81765020611505,-157.788411542443,0.5,17,16,23,56,0.410714285714286,-2.80094644826232,-131.644483068329,0.666666666666667,20,6,21,47,0.446808510638298,9,-26.1439284741138,-0.253824548292367
"546","MIA",2009,-2.46207460272775,-162.496923780032,0.444444444444444,19,18,30,66,0.454545454545455,-2.15968655050997,-136.060252682128,0.5,15,12,36,63,0.571428571428571,3,-26.4366710979033,-0.204935434867468
"547","MIN",2022,-2.63711386701397,-176.686629089936,0.636363636363636,15,11,41,67,0.611940298507463,-2.46193762592109,-150.178195181186,0.7,15,10,36,61,0.590163934426229,6,-26.5084339087496,-0.207097139912106
"548","DET",2016,-2.26552205479711,-120.072668904247,0.8,10,5,38,53,0.716981132075472,-2.12373132155379,-93.4441781483669,0.571428571428571,10,7,27,44,0.613636363636364,9,-26.6284907558798,-0.274520523256493
"549","CHI",2009,-2.45688888392211,-174.43911075847,0.357142857142857,27,14,30,71,0.422535211267606,-2.34073601901366,-147.46636919786,0.6,13,20,31,63,0.492063492063492,8,-26.9727415606095,-0.201289116123952
"550","ARI",2004,-2.55677643569658,-171.304021191671,0.391304347826087,18,23,26,67,0.388059701492537,-2.22044568394596,-144.328969456487,0.523809523809524,15,21,30,65,0.461538461538462,2,-26.9750517351831,-0.204356452539266
"551","KC",2014,-1.73697353855318,-125.062094775829,0.555555555555556,6,18,48,72,0.666666666666667,-1.7826190651384,-98.044048582612,0.4,6,10,39,55,0.709090909090909,17,-27.0180461932173,-0.212740521206436
"552","SF",2005,-2.25748110539294,-171.568564009863,0.588235294117647,21,17,38,76,0.5,-2.94817859208078,-144.460751011958,0.75,16,8,25,49,0.510204081632653,27,-27.1078129979053,-0.216862503983243
"553","WAS",2002,-2.28921788935255,-160.245252254678,0.65,20,20,30,70,0.428571428571429,-2.18252899665423,-133.134268795908,0.625,14,16,31,61,0.508196721311475,9,-27.11098345877,-0.206954072204351
"554","GB",2013,-2.37112644190656,-175.463356701086,0.4,16,15,43,74,0.581081081081081,-2.24765162387926,-148.345007176031,0.785714285714286,12,14,40,66,0.606060606060606,8,-27.1183495250544,-0.193702496607531
"555","NYJ",2011,-2.84181895705716,-184.718232208715,0.636363636363636,18,11,36,65,0.553846153846154,-2.50093549520372,-157.558936197835,0.6,19,15,29,63,0.46031746031746,2,-27.1592960108806,-0.212182000085005
"556","MIA",2012,-2.40950589033744,-151.798871091258,0.555555555555556,13,18,32,63,0.507936507936508,-2.10535597352694,-124.21600243809,0.454545454545455,10,11,38,59,0.644067796610169,4,-27.5828686531688,-0.226089087321056
"557","CIN",2008,-2.06866870033224,-155.150152524918,0.555555555555556,15,18,43,75,0.573333333333333,-3.35363330612569,-127.438065632776,0.666666666666667,12,12,14,38,0.368421052631579,37,-27.7120868921421,-0.245239707010107
"558","CLE",2007,-3.22072511598276,-154.594805567172,0.5,20,12,16,48,0.333333333333333,-2.53601618467902,-126.800809233951,0.5,17,10,24,50,0.48,-2,-27.7939963332212,-0.283612207481849
"559","CHI",2011,-2.42075324170134,-191.239506094406,0.5,20,16,43,79,0.544303797468354,-2.59406947519169,-163.426376937077,0.692307692307692,20,13,30,63,0.476190476190476,16,-27.8131291573293,-0.195867106741756
"560","TB",2009,-2.57978686544903,-172.845719985085,0.266666666666667,29,15,23,67,0.343283582089552,-2.72997156812707,-144.688493110735,0.875,19,8,26,53,0.490566037735849,14,-28.1572268743499,-0.234643557286249
"561","MIN",2000,-2.10772501474704,-145.433026017546,0.466666666666667,21,15,33,69,0.478260869565217,-2.17097073869534,-117.232419889548,0.7,12,10,32,54,0.592592592592593,15,-28.2006061279975,-0.229273220552825
"562","LA",2014,-2.94872403033082,-200.513234062496,0.533333333333333,16,15,38,68,0.558823529411765,-2.6472702361859,-172.072565352084,0.5625,13,16,36,65,0.553846153846154,3,-28.4406687104122,-0.213839614364002
"563","PHI",2003,-2.03118433322063,-166.557115324091,0.5,15,18,49,82,0.597560975609756,-2.14632728832839,-137.364946453017,0.647058823529412,14,17,33,64,0.515625,18,-29.1921688710742,-0.199946362130645
"564","ATL",2015,-2.77118190240438,-160.728550339454,0.529411764705882,17,17,24,58,0.413793103448276,-3.12784982885058,-131.369692811724,0.583333333333333,15,12,15,42,0.357142857142857,16,-29.3588575277298,-0.293588575277298
"565","PHI",2018,-2.61060214381024,-167.078537203855,0.5625,15,16,33,64,0.515625,-2.14315836300159,-137.162135232102,0.384615384615385,11,13,40,64,0.625,0,-29.9164019717533,-0.233721890404322
"566","JAX",2000,-2.0095672712223,-162.774948969006,0.714285714285714,15,14,52,81,0.641975308641975,-2.21122517736681,-132.673510642008,0.785714285714286,12,14,34,60,0.566666666666667,21,-30.1014383269976,-0.213485378205657
"567","NO",2010,-2.94982814128532,-171.090032194549,0.533333333333333,22,15,21,58,0.362068965517241,-2.27159590606855,-140.83894617625,0.478260869565217,10,23,30,62,0.483870967741935,-4,-30.2510860182985,-0.252092383485821
"568","LAC",2014,-2.38036881769598,-140.441760244063,0.5,18,8,33,59,0.559322033898305,-2.62000256833668,-110.04010787014,0.5625,7,16,20,42,0.476190476190476,17,-30.4016523739222,-0.301006459147744
"569","PIT",2003,-2.50109994772742,-167.573696497737,0.818181818181818,17,11,39,67,0.582089552238806,-2.53660122871865,-136.976466350807,0.583333333333333,14,12,29,54,0.537037037037037,13,-30.5972301469301,-0.252869670635786
"570","PIT",2006,-2.39469908789725,-201.154723383369,0.6,23,15,46,84,0.547619047619048,-2.50603102000142,-170.410109360096,0.75,20,12,36,68,0.529411764705882,16,-30.7446140232731,-0.202267197521534
"571","SF",2016,-2.18294778210488,-152.806344747342,0.45,10,20,40,70,0.571428571428571,-2.30197139310942,-122.004483834799,0.666666666666667,10,12,31,53,0.584905660377358,17,-30.8018609125425,-0.250421633435305
"572","LAC",2011,-2.63677960223771,-158.206776134262,0.466666666666667,20,15,25,60,0.416666666666667,-2.40092861607536,-127.249216651994,0.571428571428571,17,7,29,53,0.547169811320755,7,-30.9575594822684,-0.273960703382907
"573","CHI",1999,-2.68089593020429,-184.981819184096,0.611111111111111,22,18,29,69,0.420289855072464,-2.48287396432212,-153.938185787972,0.611111111111111,14,18,30,62,0.483870967741935,7,-31.0436333961244,-0.236974300733774
"574","LA",2000,-2.53114437176072,-194.898116625575,0.666666666666667,26,12,40,77,0.519480519480519,-2.12680914033809,-163.764303806033,0.375,20,8,49,77,0.636363636363636,0,-31.1338128195426,-0.202167615711316
"575","BUF",2018,-2.69471536476456,-191.324790898284,0.583333333333333,23,12,36,71,0.507042253521127,-2.66984502502461,-160.190701501477,0.5,16,18,26,60,0.433333333333333,11,-31.1340893968071,-0.237664804555779
"576","PHI",2007,-2.09351412083413,-142.358960216721,0.545454545454545,15,11,42,68,0.617647058823529,-2.17545008711505,-110.947954442868,0.727272727272727,11,11,30,51,0.588235294117647,17,-31.4110057738531,-0.263958031713051
"577","CHI",2015,-2.8174910823915,-149.32702736675,0.583333333333333,12,12,29,53,0.547169811320755,-2.40575084682026,-117.881791494192,0.833333333333333,8,6,35,49,0.714285714285714,4,-31.4452358725571,-0.30828662620154
"578","NYJ",2022,-2.36018885938294,-148.691898141125,0.529411764705882,14,17,34,63,0.53968253968254,-1.98611454406549,-117.180758099864,0.25,12,8,39,59,0.661016949152542,4,-31.5111400412615,-0.258288033125094
"579","SF",1999,-2.41464501131544,-154.537280724188,0.555555555555556,19,18,27,64,0.421875,-2.40463598314359,-122.636435140323,0.5,13,8,30,51,0.588235294117647,13,-31.9008455838653,-0.277398657251003
"580","NYJ",2017,-2.10542482800169,-138.958038648111,0.571428571428571,12,14,40,66,0.606060606060606,-2.30332745487226,-105.953062924124,0.75,11,8,27,46,0.58695652173913,20,-33.0049757239873,-0.294687283249887
"581","CLE",2013,-2.45928037806741,-179.527467598921,0.538461538461538,20,13,40,73,0.547945205479452,-2.52466099039345,-146.43033744282,0.857142857142857,14,7,37,58,0.637931034482759,15,-33.0971301561004,-0.25264984851985
"582","SEA",2010,-2.85376983726526,-182.641269584977,0.9,21,10,33,64,0.515625,-2.29818421459411,-149.381973948617,0.444444444444444,13,18,34,65,0.523076923076923,-1,-33.2592956363594,-0.257823997181081
"583","SF",2006,-2.68077492505573,-171.569595203567,0.722222222222222,15,18,31,64,0.484375,-2.42352454244457,-138.140898919341,0.6875,14,16,28,57,0.491228070175439,7,-33.4286962842264,-0.276270217225012
"584","CHI",2014,-2.87875223372114,-189.997647425595,0.714285714285714,19,14,34,66,0.515151515151515,-2.43613058392189,-155.912357371001,0.533333333333333,14,15,35,64,0.546875,2,-34.0852900545941,-0.262194538881493
"585","NO",2001,-2.22993876719692,-187.314856444541,0.5625,22,16,46,84,0.547619047619048,-2.01192523351154,-152.906317746877,0.444444444444444,15,18,43,76,0.565789473684211,8,-34.4085386976644,-0.215053366860402
"586","CLE",2019,-2.61270090721443,-172.438259876153,0.625,21,8,37,66,0.560606060606061,-2.30020600802899,-138.012360481739,0.416666666666667,14,12,34,60,0.566666666666667,6,-34.4258993944136,-0.273221423765187
"587","SEA",2022,-2.63876454311599,-179.435988931888,0.727272727272727,13,11,44,68,0.647058823529412,-2.09977319730747,-144.884350614215,0.5,14,16,40,69,0.579710144927536,-1,-34.5516383176722,-0.252201739545053
"588","WAS",2010,-2.36233471908266,-179.537438650282,0.55,19,20,37,76,0.486842105263158,-2.68287325073139,-144.875155539495,0.666666666666667,14,15,25,54,0.462962962962963,22,-34.6622831107869,-0.266632947006053
"589","GB",2017,-2.42328827345649,-179.32333223578,0.625,18,8,48,74,0.648648648648649,-2.62906524532615,-144.598588492938,0.727272727272727,11,11,33,55,0.6,19,-34.7247437428424,-0.269184060022034
"590","MIN",2008,-2.49191746280936,-186.893809710702,0.473684210526316,18,19,38,75,0.506666666666667,-2.14273807365268,-152.13440322934,0.409090909090909,13,22,37,71,0.52112676056338,4,-34.7594064813617,-0.238078126584669
"591","TEN",2005,-2.9908449001691,-158.514779708962,0.705882352941177,14,17,22,53,0.415094339622642,-2.29003118088391,-123.661683767731,0.636363636363636,9,11,34,54,0.62962962962963,-1,-34.8530959412312,-0.325729868609637
"592","ARI",2017,-2.50482304859396,-192.871374741735,0.583333333333333,18,12,47,77,0.61038961038961,-2.58975479743221,-157.975042643365,0.3125,15,16,30,61,0.491803278688525,16,-34.89633209837,-0.252871971727319
"593","JAX",2009,-2.35407752940704,-148.306884352644,0.555555555555556,10,18,35,63,0.555555555555556,-2.5764426965199,-113.363478646876,0.5625,15,16,14,44,0.318181818181818,19,-34.9434057057682,-0.326573885100637
"594","MIA",2001,-2.66066543679056,-175.603918828177,0.761904761904762,20,21,26,66,0.393939393939394,-2.33930255014371,-140.358153008623,0.411764705882353,17,17,27,60,0.45,6,-35.2457658195542,-0.279728300155192
"595","MIN",2020,-2.54826838580621,-152.896103148373,0.5,13,16,31,60,0.516666666666667,-2.73248745191291,-117.496960432255,0.5,15,8,20,43,0.465116279069767,17,-35.3991427161177,-0.343680997243861
"596","CHI",2010,-2.46349810442684,-234.03231992055,0.5,25,20,50,95,0.526315789473684,-2.6838998136544,-198.608586210426,0.565217391304348,23,23,28,74,0.378378378378378,21,-35.4237337101242,-0.209607891775883
"597","PIT",2012,-2.32585871599458,-155.832533971637,0.631578947368421,14,19,34,67,0.507462686567164,-2.10846524631337,-120.182519039862,0.6,10,15,32,57,0.56140350877193,10,-35.6500149317745,-0.287500120417537
"598","NE",2000,-2.06803780576541,-146.830684209344,0.583333333333333,15,12,45,71,0.633802816901408,-2.41430913653197,-111.05822028047,0.642857142857143,10,14,22,46,0.478260869565217,25,-35.7724639288738,-0.30574755494764
"599","LAC",1999,-2.33597849598405,-182.206322686756,0.533333333333333,24,15,39,78,0.5,-2.39970853311896,-146.382220520257,0.583333333333333,15,12,34,61,0.557377049180328,17,-35.8241021664991,-0.257727353715821
"600","MIA",2015,-2.33872764860971,-142.662386565192,0.5,12,12,37,61,0.60655737704918,-2.36062902567059,-106.228306155177,0.333333333333333,13,9,24,45,0.533333333333333,16,-36.4340804100156,-0.343717739717128
"601","NYJ",2000,-3.3693650491033,-185.315077700681,0.8,29,10,16,55,0.290909090909091,-2.09158415406857,-148.502474938869,0.6875,21,16,35,71,0.492957746478873,-16,-36.8126027618127,-0.292163513982641
"602","LAC",2003,-2.53737688574584,-134.480974944529,0.7,19,10,24,53,0.452830188679245,-2.16949916957627,-97.6274626309324,0.384615384615385,13,13,19,45,0.422222222222222,8,-36.8535123135969,-0.376056248097928
"603","LA",2005,-2.28436590004202,-185.033637903404,0.588235294117647,24,17,42,81,0.518518518518518,-2.34582322262502,-147.786863025376,0.733333333333333,13,15,35,63,0.555555555555556,18,-37.2467748780279,-0.258658158875194
"604","IND",2011,-2.85290665219157,-159.762772522728,0.65,14,20,22,56,0.392857142857143,-2.65633859555925,-122.191575395726,0.642857142857143,8,14,24,46,0.521739130434783,10,-37.5711971270022,-0.36834506987257
"605","NE",2020,-2.59166294214539,-160.683102413014,0.384615384615385,14,13,35,62,0.564516129032258,-2.72423898779502,-122.590754450776,0.8,18,5,22,45,0.488888888888889,17,-38.0923479622378,-0.356003251983531
"606","WAS",2022,-2.36810135450465,-165.767094815325,0.466666666666667,16,15,39,70,0.557142857142857,-2.20118370514843,-127.668654898609,0.714285714285714,9,7,42,58,0.724137931034483,12,-38.0984399167166,-0.297644061849348
"607","HOU",2003,-2.40680449849702,-149.221878906815,0.538461538461538,18,13,31,62,0.5,-2.84837242525994,-111.086524585138,0.7,14,10,16,39,0.41025641025641,23,-38.1353543216773,-0.377577765561161
"608","BAL",2013,-2.25144252906019,-166.606747150454,0.454545454545455,23,11,40,74,0.540540540540541,-1.91688826669878,-128.431513868818,0.285714285714286,16,14,37,67,0.552238805970149,7,-38.1752332816357,-0.27074633533075
"609","LV",2017,-2.48936190054519,-131.936180728895,0.631578947368421,14,19,20,53,0.377358490566038,-2.17223390466104,-93.4060579004246,0.583333333333333,5,12,26,43,0.604651162790698,10,-38.5301228284706,-0.401355446129902
"610","WAS",2009,-2.36477236765238,-158.43974863271,0.5,16,12,39,67,0.582089552238806,-1.9984478630673,-119.906871784038,0.4375,11,16,35,60,0.583333333333333,7,-38.532876848672,-0.303408479123401
"611","DET",2015,-2.58479886103349,-173.181523689244,0.727272727272727,14,11,42,67,0.626865671641791,-2.1359125963733,-134.562493571518,0.411764705882353,9,17,37,63,0.587301587301587,4,-38.6190301177257,-0.297069462444044
"612","TB",2005,-2.83150795474231,-189.711032967735,0.642857142857143,16,14,37,67,0.552238805970149,-2.43583915148974,-151.022027392364,0.588235294117647,18,17,27,62,0.435483870967742,5,-38.6890055753709,-0.2999147719021
"613","DEN",2010,-2.19337441524112,-140.375962575432,0.571428571428571,12,14,39,64,0.609375,-2.30962097227239,-101.623322779985,0.5,10,12,22,44,0.5,20,-38.7526397954467,-0.358820738846729
"614","NE",1999,-2.23247337245854,-198.69013014881,0.555555555555556,21,18,51,89,0.573033707865168,-2.3107486029411,-159.441653602936,0.733333333333333,16,15,39,69,0.565217391304348,20,-39.2484765458748,-0.248408079404271
"615","DAL",2002,-2.49090537221614,-191.799713660643,0.636363636363636,16,22,39,77,0.506493506493506,-2.87499910498339,-152.37495256412,0.642857142857143,19,14,20,53,0.377358490566038,24,-39.424761096523,-0.303267393050177
"616","NYJ",2019,-2.3738563955336,-166.169947687352,0.555555555555556,16,9,45,70,0.642857142857143,-2.52823403598949,-126.411701799474,0.625,12,8,30,50,0.6,20,-39.758245887878,-0.331318715732317
"617","CLE",2003,-2.49846462990966,-167.397130203947,0.588235294117647,18,17,32,67,0.477611940298507,-2.3606509557299,-127.475151609415,0.357142857142857,15,14,25,54,0.462962962962963,13,-39.9219785945327,-0.329933707392832
"618","BAL",2005,-2.52107256698569,-194.122587657898,0.777777777777778,21,18,38,77,0.493506493506494,-2.52658224589523,-154.121516999609,0.6875,12,16,34,61,0.557377049180328,16,-40.001070658289,-0.289862830857166
"619","DET",2019,-2.48846373304563,-154.284751448829,0.75,15,8,39,62,0.629032258064516,-2.52816646641283,-113.767490988577,0.615384615384615,7,13,25,45,0.555555555555556,17,-40.5172604602519,-0.378665985609831
"620","SF",2015,-1.8253173225515,-133.248164546259,0.181818181818182,12,11,50,73,0.684931506849315,-2.2018635548755,-92.4782693047708,0.4,9,5,28,42,0.666666666666667,31,-40.7698952414887,-0.354520828186858
"621","TB",2017,-2.77943045787049,-169.5452579301,0.8,14,15,33,61,0.540983606557377,-2.72991108655265,-128.305821067975,0.6,13,15,19,47,0.404255319148936,14,-41.2394368621254,-0.381846637612272
"622","TB",2006,-2.72826309943453,-166.424049065507,0.588235294117647,18,17,26,61,0.426229508196721,-2.65393001772701,-124.73471083317,0.571428571428571,11,14,22,47,0.468085106382979,14,-41.6893382323369,-0.386012391040156
"623","LV",2013,-2.51286281941964,-170.874671720536,0.555555555555556,20,9,39,68,0.573529411764706,-2.22689796832997,-129.160082163138,0.444444444444444,9,18,32,58,0.551724137931034,10,-41.7145895573977,-0.331068171090458
"624","LV",2022,-2.46470498360039,-145.417594032423,0.333333333333333,17,12,30,59,0.508474576271186,-2.52007344911801,-103.323011413838,0.444444444444444,6,9,26,41,0.634146341463415,18,-42.0945826185846,-0.420945826185846
"625","DAL",2001,-2.27802869306787,-134.403692891005,0.454545454545455,20,11,28,59,0.474576271186441,-2.25113131392253,-92.2963838708238,0.538461538461538,9,13,19,41,0.463414634146341,18,-42.1073090201808,-0.421073090201808
"626","CIN",1999,-2.32548104094011,-172.085597029568,0.466666666666667,18,15,41,74,0.554054054054054,-2.27791218428297,-129.840994504129,0.666666666666667,12,15,30,57,0.526315789473684,17,-42.2446025254388,-0.322477881873578
"627","TEN",2017,-2.53603809027023,-177.522666318916,0.666666666666667,18,9,43,70,0.614285714285714,-1.98527587116411,-134.998759239159,0.545454545454545,12,11,45,68,0.661764705882353,2,-42.523907079757,-0.308144254201138
"628","WAS",2019,-2.62249709039881,-183.574796327917,0.533333333333333,13,15,42,70,0.6,-2.10046164413438,-140.730930157003,0.533333333333333,13,15,39,67,0.582089552238806,3,-42.8438661709135,-0.312728950152653
"629","BAL",2001,-2.5996556820618,-205.372798882882,0.722222222222222,23,18,38,79,0.481012658227848,-2.02645756274528,-162.116605019622,0.590909090909091,18,22,40,80,0.5,-1,-43.2561938632601,-0.272051533731195
"630","DAL",2003,-2.32746187468203,-167.577254977106,0.642857142857143,22,14,36,72,0.5,-2.21889540910291,-124.258142909763,0.5,13,18,25,56,0.446428571428571,16,-43.3191120673437,-0.338430563026122
"631","LA",2022,-2.55686965114446,-196.878963138124,0.8,15,10,52,77,0.675324675324675,-2.59967167978298,-153.380629107196,0.555555555555556,16,9,34,59,0.576271186440678,18,-43.4983340309279,-0.319840691403882
"632","CIN",2010,-2.79915311532035,-162.35088068858,0.75,20,12,26,58,0.448275862068966,-2.32852894876859,-118.754976387198,0.555555555555556,16,9,26,51,0.509803921568627,7,-43.5959043013823,-0.399962424783324
